Textbox151,Textbox8,InventLocationId1,InventLocationName,Textbox153,Textbox45,Textbox46,Textbox47,Textbox63,Textbox48,Textbox90,Textbox104,Textbox131,CustAccount,CustName,LogisticsAddressStreet,LogisticsAddressZipCodeId,LogisticsAddressCity,LogisticsAddressCountryRegionId,SalesId,CustomerRef,CarrierName,Textbox41,Textbox70,Textbox42,Textbox43,Textbox64,Textbox118,Textbox44,Textbox123,Textbox92,Textbox128,Textbox114,Textbox133,SalesOriginId,ItemId,ItemName1,DlvDate1,SalesQty,RemainSalesPhysical,InventQtyPicked,InventQtyPickRemain,toProcessQty,InventQtyOnHand,PickingListId,ToProcess
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3200,Steel & Fencing,"Factory 5a
28-30 Green Street",3177,DOVETON,AUS,SO043996,7882,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TTN3724HSOZKIT2,IRREVERSIBLE 24 Vdc FAST WITH MAGNETIC ENCODER FOR SWING,2024-04-01,5,1,0,1,0,0,83251_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3234,Koda Industries Pty Ltd,231 Dock Creek Mountain Road,2477,Alstonville,AUS,SO043881,2273,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OG,284050901,MonoCom Single Channel,2024-04-01,1,1,0,1,0,0,83129_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3248,The Ritz Carlton,1 Barrack Street,6000,PERTH,AUS,SO043595,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,EIS10002012T/M,Era INN Edge S AC 10Nm 12Rpm+MOL4,2024-04-01,50,23,0,23,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3250,WALSH GATES,"80 Nestor Drive 
",4131,MEADOWBROOK,AUS,SO043624,Job 2991,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,WA12R01,Mobile stand for bars - New fully reinforced version,2024-04-01,2,2,0,2,0,0,83106_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3250,WALSH GATES,"80 Nestor Drive 
",4131,MEADOWBROOK,AUS,SO043988,Job 3074,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83228_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3337,MNE Services,6 cobblestone Pl,2747,WERRINGTON DOWNS,AUS,SO043589,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ME3000R01,M-Fab 230V motor for swing gates,2024-04-01,1,1,0,1,1,1,83101_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3396,CFE Project& Maintenance,51 union rd,2640,NORTH ALBURY,AUS,SO043171,Cameron,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,3.01E+11,Exterior bidirectional interface for tubular motor,2024-04-01,1,1,0,1,0,0,83085_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3426,Built Logics,PO BOX 5,5065,GLENSIDE,AUS,SO043731,DARKO,Customer,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TRA179A00,Trasformatore 250v 22V 110VA,2024-04-01,1,1,0,1,1,17,83114_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1149,Skymax,3 Tilley Lane,2086,FRENCHS FOREST,AUS,SO043680,APRIL DELIVERY,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,761354101,Picolo XL - 1200N - 165mm - 230V,2024-04-01,20,20,0,20,20,0,83111_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1149,Skymax,3 Tilley Lane,2086,FRENCHS FOREST,AUS,SO043848,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,137015301,"Hirschmann socket STAK 3 female (power side), light grey",2024-04-01,40,40,0,40,40,131,83127_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1149,Skymax,3 Tilley Lane,2086,FRENCHS FOREST,AUS,SO043848,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,238460001,"Hirschmann plug STAS3 with clip (male, motor side)",2024-04-01,40,40,0,40,40,33,83128_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1167,AVR Electrical Pty Ltd,"Pier 6/7
19 Hickson Road",2000,DAWES POINT,AUS,SO043885,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,282450901,"VarioTel-915 2, White",2024-04-01,3,3,0,3,3,4,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1115,Magnetic Autocontrol P/L,38 Metrolink CCt,3061,Campbellfield,AUS,SO043907,8619,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ME3000R01,M-Fab 230V motor for swing gates,2024-04-12,2,2,0,2,2,0,83133_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1115,Magnetic Autocontrol P/L,38 Metrolink CCt,3061,Campbellfield,AUS,SO043907,8619,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MC800,Control unit for 2 motors 120V / 230V BusT4 / BlueBus,2024-04-12,1,1,0,1,0,0,83134_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,8SDBAGOSPC,SINGLE SWING OPERATOR WITH DRIVE BOLT FACILITY- OUTSWING ARM,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,8SDBAGSTDPC,SINGLE SWING OPERATOR WITH DRIVE BOLT FACILITY,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AMG508A00,Sidemount LH Plate for GDS 8,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MLECA485,Magnetic Lock 485Kg Hold/Force,2024-04-15,1,1,0,1,1,2,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,UZ485,Z bracket for ECA MAG Locks,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MLECA485,Magnetic Lock 485Kg Hold/Force,2024-04-15,1,1,0,1,1,2,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,UZ485,Z bracket for ECA MAG Locks,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1034,Brisbane Automatic Gate Systems,Unit 10 7/9 Grant Street,4163,Cleveland,AUS,SO043836,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,WA12R01,Mobile stand for bars - New fully reinforced version,2024-04-29,2,2,0,2,0,0,83124_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043795,214089,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PRMB07FL,Long WINGO / MOBY front shell group,2024-04-30,1,1,0,1,0,0,83118_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043795,214089,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PRWNG09,WINGO24 rear shells spare parts,2024-04-30,1,1,0,1,0,0,83119_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1072,GATE AUOTMATION SYSTEMS,3 KEITH CAMPBELL COURT,3179,SCORESBY,AUS,SO043846,20178048,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ON4E,"Trasm. Era One, 4 canali",2024-05-01,6,6,0,6,0,0,83126_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043467,May Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM15000000/M,"Era M 15Nm 17rpm 230/50 2,5m Pack1 +MOL4",2024-05-01,150,150,0,150,0,0,83092_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043467,May Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,535.10012,Bracket 100x100/standard sides for Era tubular motors,2024-05-01,150,150,0,150,150,621,83093_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043467,May Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,515.06000R01,Octagonal adapter 60x(0.6÷1) wheel + crown,2024-05-01,150,150,0,150,150,432,83094_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO043838,202410-B,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPBCU1,Barrier replacement control card M/LBAR,2024-05-01,1,1,0,1,1,6,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO043838,202410-B,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPAMG287A00A,LBARR10 Gear Box Kit,2024-05-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO043838,202410-B,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPMTG10700A,LBARR10 electric motor assembly spare part,2024-05-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1050,Create Security,"Unit 1, 237 Fleming Road",4174,Hemmant,AUS,SO043557,P1495,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CRE 630P3DR-AGB,"630P .75kw 2 Pole Cab SS 3Dr-AGB
",2024-05-17,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1050,Create Security,"Unit 1, 237 Fleming Road",4174,Hemmant,AUS,SO043557,P1495,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CRE 630P3DR-AGB,"630P .75kw 2 Pole Cab SS 3Dr-AGB
",2024-05-17,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043468,June Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM15000000/M,"Era M 15Nm 17rpm 230/50 2,5m Pack1 +MOL4",2024-06-03,150,150,0,150,0,0,83095_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043468,June Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,535.10012,Bracket 100x100/standard sides for Era tubular motors,2024-06-03,150,150,0,150,150,621,83096_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043468,June Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,515.06000R01,Octagonal adapter 60x(0.6÷1) wheel + crown,2024-06-03,150,150,0,150,150,432,83097_099,Yes
